date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1981-08-21,2,51382,KE035188,67.0,59.597015,58.155224,179.86568,155.29054,478.23877,424.67462,102.28293,115.33161,112.46622,final
1981-09-01,2,51382,KE035188,67.0,41.432835,41.610947,155.01492,151.88806,497.92538,418.5189,99.617874,101.99305,118.74922,final
1981-09-11,2,51382,KE035188,67.0,39.955223,36.602985,140.98508,136.36916,526.49255,412.88608,108.05769,103.26515,127.18599,final
1981-09-21,2,51382,KE035188,67.0,82.597015,35.960697,163.98508,114.17463,542.47766,407.55325,213.85626,141.79619,132.70473,final
1981-10-01,2,51382,KE035188,67.0,23.656717,34.300995,146.20895,106.86468,503.0448,404.84528,72.91601,135.17133,123.96015,final
1981-10-11,2,51382,KE035188,67.0,23.925373,38.6005,130.17911,108.86219,465.32837,396.99503,66.34184,118.72169,116.99855,final
1981-10-21,2,51382,KE035188,67.0,18.552238,43.85622,66.13433,116.75771,409.98508,386.2229,48.20725,58.42285,106.07382,final
1981-11-01,2,51382,KE035188,67.0,23.41791,44.529354,65.89552,126.98607,367.11942,385.7388,57.375896,53.7144,95.234825,final
1981-11-11,2,51382,KE035188,67.0,17.119404,36.11393,59.08955,124.499504,330.25375,369.73083,53.800266,49.49019,89.46522,final
1981-11-21,2,51382,KE035188,67.0,10.5074625,39.46368,51.044777,120.106964,281.1642,351.0393,34.876694,44.79749,80.37433,final
1981-12-01,2,51382,KE035188,67.0,9.910448,29.90597,37.537315,105.48358,249.64177,339.33432,42.716045,38.501026,73.9519,final
1981-12-11,2,51382,KE035188,67.0,27.283583,23.878607,47.701492,93.24826,236.97015,326.60995,111.79066,53.641148,72.96831,final
1981-12-21,2,51382,KE035188,67.0,10.313433,33.61244,47.50746,87.39701,164.68657,324.2617,39.65933,56.828094,51.535477,final
1982-01-01,2,51382,KE035188,67.0,4.5820894,19.244776,42.179104,76.01492,145.61194,305.21643,39.522285,58.23508,48.5506,final
1982-01-11,2,51382,KE035188,67.0,24.0,27.298508,38.895523,80.24726,145.68657,295.66766,89.78743,51.492004,50.11732,final
1982-01-21,2,51382,KE035188,67.0,6.0895524,22.223383,34.671642,68.76667,133.22388,274.4577,40.735394,53.7799,49.461468,final
1982-02-01,2,51382,KE035188,67.0,21.61194,19.014427,51.701492,68.536316,131.41792,248.43582,110.81647,77.10679,53.827404,final
1982-02-11,2,51382,KE035188,67.0,41.298508,24.757214,69.0,65.995026,155.59702,238.01492,155.58751,104.23266,66.08525,final
1982-02-21,2,51382,KE035188,67.0,4.8208957,18.356716,67.73134,62.12836,149.91045,216.17612,42.047417,108.346664,70.039406,final
1982-03-01,2,51382,KE035188,67.0,22.104477,36.38607,68.22388,79.5,162.10448,224.05124,65.49179,86.65547,72.95506,final
1982-03-11,2,51382,KE035188,67.0,8.089552,39.76617,35.014923,94.50896,142.91045,240.75124,29.23983,40.212383,60.18706,final
1982-03-21,2,51382,KE035188,67.0,38.044777,56.413433,68.23881,132.56567,170.64178,263.4607,70.090164,53.239162,65.425514,final
1982-04-01,2,51382,KE035188,67.0,40.671642,64.96716,86.80597,161.14676,206.73134,309.18307,65.275826,55.25595,67.391075,final
1982-04-11,2,51382,KE035188,67.0,91.31343,66.475624,170.02985,187.85622,274.04477,348.3602,134.75003,90.75665,78.96893,final
1982-04-21,2,51382,KE035188,67.0,103.01492,82.299,235.0,213.74179,370.97015,408.43582,123.72985,109.71841,90.93797,final
1982-05-01,2,51382,KE035188,67.0,88.537315,71.06965,282.86566,219.84427,437.89554,460.49106,122.96272,128.0289,95.145874,final
1982-05-11,2,51382,KE035188,67.0,103.83582,61.22189,295.38806,214.59055,500.43283,496.95572,164.3502,136.79463,100.69271,final
1982-05-21,2,51382,KE035188,67.0,51.820896,54.237312,244.19403,186.52885,547.43286,532.8363,95.92079,130.10783,102.71394,final
1982-06-01,2,51382,KE035188,67.0,27.149254,47.766666,182.80597,163.22588,552.4776,544.2169,60.9272,111.63917,101.50409,final
1982-06-11,2,51382,KE035188,67.0,45.58209,42.23582,124.552246,144.2398,589.97015,546.6866,107.08418,86.808105,107.84567,final
1982-06-21,2,51382,KE035188,67.0,34.61194,41.293533,107.34328,131.29602,586.5373,531.56665,85.566895,82.42594,110.24488,final
1982-07-01,2,51382,KE035188,67.0,28.208956,37.008957,108.402985,120.53831,574.07465,503.60846,79.05208,90.333374,113.854706,final
1982-07-11,2,51382,KE035188,67.0,28.865671,46.450745,91.68656,124.753235,511.62686,483.5836,65.82153,74.515724,105.7397,final
1982-07-21,2,51382,KE035188,67.0,55.0597,54.628357,112.13432,138.08806,463.67163,455.91293,100.72339,81.8617,101.683334,final
1982-08-01,2,51382,KE035188,67.0,52.25373,45.01343,136.17911,146.09254,427.38803,429.85672,114.47671,93.438835,99.4323,final
1982-08-11,2,51382,KE035188,67.0,98.343285,52.12189,205.65671,151.76369,421.89554,420.7567,180.91713,134.37851,100.26748,final
1982-08-21,2,51382,KE035188,67.0,37.58209,58.155224,188.17911,155.29054,407.6567,424.67462,67.42449,120.5181,96.03935,final
1982-09-01,2,51382,KE035188,67.0,23.552238,41.610947,159.4776,151.88806,404.05972,418.5189,61.25651,104.83755,96.585945,final
1982-09-11,2,51382,KE035188,67.0,36.61194,36.602985,97.74626,136.36916,395.08957,412.88608,100.021515,72.679405,95.7413,final
1982-09-21,2,51382,KE035188,67.0,29.850746,35.960697,90.01492,114.17463,390.32837,407.55325,85.08338,79.72748,95.82481,final
1982-10-01,2,51382,KE035188,67.0,15.701492,34.300995,82.16418,106.86468,377.82092,404.84528,52.67422,77.919304,93.406204,final
1982-10-11,2,51382,KE035188,67.0,59.238808,38.6005,104.791046,108.86219,408.194,396.99503,147.33502,96.4245,102.78585,final
1982-10-21,2,51382,KE035188,67.0,43.28358,43.85622,118.22388,116.75771,396.41788,386.2229,98.82791,101.20417,102.60593,final
1982-11-01,2,51382,KE035188,67.0,75.402985,44.529354,177.92537,126.98607,419.56714,385.7388,162.334,138.59445,108.657524,final
1982-11-11,2,51382,KE035188,67.0,45.880596,36.11393,164.56717,124.499504,367.10446,369.73083,123.755135,130.94038,99.29913,final
1982-11-21,2,51382,KE035188,67.0,111.77612,39.46368,233.05971,120.106964,441.2985,351.0393,262.6326,190.28493,125.35091,final
1982-12-01,2,51382,KE035188,67.0,36.179104,29.90597,193.83583,105.48358,453.92535,339.33432,117.97153,179.96867,133.279,final
1982-12-11,2,51382,KE035188,67.0,37.761192,23.878607,185.71643,93.24826,455.07465,326.60995,148.07222,194.11685,138.7397,final
1982-12-21,2,51382,KE035188,67.0,21.477612,33.61244,95.41791,87.39701,446.70148,324.2617,68.572754,108.6809,137.18616,final
1983-01-01,2,51382,KE035188,67.0,14.238806,19.244776,73.47761,76.01492,445.2388,305.21643,79.35238,96.868095,145.137,final
1983-01-11,2,51382,KE035188,67.0,5.119403,27.298508,40.83582,80.24726,391.11942,295.66766,31.330868,53.768085,131.7466,final
1983-01-21,2,51382,KE035188,67.0,14.597015,22.223383,33.955223,68.76667,362.43283,274.4577,71.98597,52.8087,131.48065,final
1983-02-01,2,51382,KE035188,67.0,11.850746,19.014427,31.567165,68.536316,298.8806,248.43582,70.169266,49.726677,119.904366,final
1983-02-11,2,51382,KE035188,67.0,39.74627,24.757214,66.19403,65.995026,292.74628,238.01492,150.37117,100.28031,122.521805,final
1983-02-21,2,51382,KE035188,67.0,2.522388,18.356716,54.119404,62.12836,183.49254,216.17612,32.206528,88.06919,85.22283,final
1983-03-01,2,51382,KE035188,67.0,5.432836,36.38607,47.701492,79.5,152.74626,224.05124,25.208572,62.36863,68.869415,final
1983-03-11,2,51382,KE035188,67.0,32.44776,39.76617,40.402985,94.50896,147.43283,240.75124,83.65192,45.627033,62.027287,final
1983-03-21,2,51382,KE035188,67.0,34.46269,56.413433,72.343285,132.56567,160.41791,263.4607,64.257416,56.22281,61.617176,final
1983-04-01,2,51382,KE035188,67.0,24.25373,64.96716,91.16418,161.14676,170.43283,309.18307,41.810658,57.879055,55.837776,final
1983-04-11,2,51382,KE035188,67.0,65.597015,66.475624,124.31343,187.85622,230.91046,348.3602,98.77075,67.051735,66.76204,final
1983-04-21,2,51382,KE035188,67.0,90.04478,82.299,179.89552,213.74179,306.35822,408.43582,108.872696,84.52684,75.30993,final
1983-05-01,2,51382,KE035188,67.0,48.402985,71.06965,204.04477,219.84427,342.91043,460.49106,70.20275,92.97314,74.74052,final
1983-05-11,2,51382,KE035188,67.0,35.567165,61.22189,174.01492,214.59055,338.73135,496.95572,61.25945,81.52214,68.478424,final
1983-05-21,2,51382,KE035188,67.0,75.25373,54.237312,159.22388,186.52885,411.46268,532.8363,135.47835,85.743675,77.432976,final
1983-06-01,2,51382,KE035188,67.0,25.179104,47.766666,136.0,163.22588,431.20895,544.2169,57.1935,83.81588,79.423805,final
1983-06-11,2,51382,KE035188,67.0,49.671642,42.23582,150.10448,144.2398,448.43283,546.6866,115.741905,103.929695,82.19029,final
1983-06-21,2,51382,KE035188,67.0,73.31343,41.293533,148.16418,131.29602,487.28357,531.56665,169.1671,112.37613,91.746956,final
1983-07-01,2,51382,KE035188,67.0,22.731344,37.008957,145.71642,120.53831,485.7612,503.60846,66.01293,120.056114,96.49096,final
1983-07-11,2,51382,KE035188,67.0,51.58209,46.450745,147.62686,124.753235,471.74625,483.5836,109.97331,117.62856,97.57722,final
1983-07-21,2,51382,KE035188,67.0,63.61194,54.628357,137.92537,138.08806,445.31345,455.91293,115.065956,99.88631,97.700325,final
1983-08-01,2,51382,KE035188,67.0,36.313435,45.01343,151.50746,146.09254,433.2239,429.85672,82.604675,103.58384,100.77432,final
1983-08-11,2,51382,KE035188,67.0,93.522385,52.12189,193.44775,151.76369,491.17908,420.7567,172.47746,126.590385,116.54051,final
1983-08-21,2,51382,KE035188,67.0,73.268654,58.155224,203.10446,155.29054,489.194,424.67462,123.93061,129.82954,115.01586,final
1983-09-01,2,51382,KE035188,67.0,38.83582,41.610947,205.62686,151.88806,502.85074,418.5189,94.04619,134.25296,119.912186,final
1983-09-11,2,51382,KE035188,67.0,48.97015,36.602985,161.07463,136.36916,502.14923,412.88608,129.72662,117.47585,121.36065,final
1983-09-21,2,51382,KE035188,67.0,39.910446,35.960697,127.716415,114.17463,468.74622,407.55325,109.64278,111.36298,114.83275,final
1983-10-01,2,51382,KE035188,67.0,79.67164,34.300995,168.55225,106.86468,525.6865,404.84528,215.44402,155.1448,129.4846,final
1983-10-11,2,51382,KE035188,67.0,36.686565,38.6005,156.26865,108.86219,510.791,396.99503,95.6103,141.63495,128.3078,final
1983-10-21,2,51382,KE035188,67.0,41.97015,43.85622,158.32835,116.75771,489.1492,386.2229,96.13955,134.1421,126.30886,final
1983-11-01,2,51382,KE035188,67.0,25.25373,44.529354,103.910446,126.98607,478.0895,385.7388,61.082424,82.516624,123.634895,final
1983-11-11,2,51382,KE035188,67.0,37.343285,36.11393,104.56716,124.499504,421.91043,369.73083,102.99011,84.60817,113.92455,final
1983-11-21,2,51382,KE035188,67.0,24.731344,39.46368,87.32836,120.106964,373.37314,351.0393,66.866585,73.79954,106.27285,final
1983-12-01,2,51382,KE035188,67.0,10.910448,29.90597,72.98508,105.48358,345.4478,339.33432,45.580883,70.58521,101.77545,final
1983-12-11,2,51382,KE035188,67.0,11.626865,23.878607,47.268658,93.24826,308.1045,326.60995,57.575024,53.200592,94.41951,final
1983-12-21,2,51382,KE035188,67.0,24.955223,33.61244,47.49254,87.39701,293.14926,324.2617,77.57921,56.811947,90.55085,final
1984-01-01,2,51382,KE035188,67.0,13.104478,19.244776,49.686565,76.01492,226.58208,305.21643,74.67372,67.50185,74.65178,final
1984-01-11,2,51382,KE035188,67.0,9.522388,27.298508,47.58209,80.24726,199.41791,295.66766,44.96303,61.68185,67.98799,final
1984-01-21,2,51382,KE035188,67.0,9.0,22.223383,31.626865,68.76667,166.44775,274.4577,51.42638,49.652325,61.350163,final
1984-02-01,2,51382,KE035188,67.0,9.149254,19.014427,27.671642,68.536316,150.34329,248.43582,58.919804,44.42926,61.294926,final
1984-02-11,2,51382,KE035188,67.0,4.5820894,24.757214,22.731342,65.995026,117.582085,238.01492,32.200897,39.060966,50.442207,final
1984-02-21,2,51382,KE035188,67.0,18.02985,18.356716,31.761192,62.12836,110.8806,216.17612,98.60055,54.762535,52.392906,final
1984-03-01,2,51382,KE035188,67.0,14.776119,36.38607,37.388058,79.5,114.74628,224.05124,47.78448,50.163383,52.27925,final
1984-03-11,2,51382,KE035188,67.0,11.895522,39.76617,44.701492,94.50896,115.01492,240.75124,37.741722,49.94675,48.8359375,final
1984-03-21,2,51382,KE035188,67.0,9.149254,56.413433,35.820896,132.56567,99.208954,263.4607,23.039347,29.673752,38.81721,final
1984-04-01,2,51382,KE035188,67.0,69.77612,64.96716,90.8209,161.14676,155.8806,309.18307,106.87317,57.672447,51.206005,final
1984-04-11,2,51382,KE035188,67.0,63.641792,66.475624,142.56717,187.85622,210.0,348.3602,96.03525,76.51668,60.84443,final
1984-04-21,2,51382,KE035188,67.0,33.880596,82.299,167.29851,213.74179,234.8806,408.43582,44.537273,78.76798,58.02124,final
1984-05-01,2,51382,KE035188,67.0,29.104477,71.06965,126.62686,219.84427,254.83582,460.49106,44.833225,58.541344,55.81972,final
1984-05-11,2,51382,KE035188,67.0,17.343283,61.22189,80.328354,214.59055,267.59702,496.95572,33.740025,38.857937,54.306984,final
1984-05-21,2,51382,KE035188,67.0,16.567163,54.237312,63.014923,186.52885,266.1343,532.8363,36.408073,35.51158,50.412052,final
1984-06-01,2,51382,KE035188,67.0,27.97015,47.766666,61.880596,163.22588,279.32837,544.2169,62.48291,39.756428,51.769775,final
1984-06-11,2,51382,KE035188,67.0,43.208954,42.23582,87.74627,144.2398,310.64178,546.6866,102.060165,62.145798,57.213966,final
1984-06-21,2,51382,KE035188,67.0,31.19403,41.293533,102.37314,131.29602,332.68655,531.56665,78.18377,78.779366,62.934692,final
1984-07-01,2,51382,KE035188,67.0,21.925373,37.008957,96.328354,120.53831,284.83585,503.60846,64.09437,80.71509,56.986046,final
1984-07-11,2,51382,KE035188,67.0,32.38806,46.450745,85.50746,124.753235,253.58208,483.5836,72.66768,69.753525,52.924843,final
1984-07-21,2,51382,KE035188,67.0,79.089554,54.628357,133.40298,138.08806,298.79105,455.91293,141.02275,96.72574,65.91072,final
1984-08-01,2,51382,KE035188,67.0,55.850746,45.01343,167.32837,146.09254,325.53732,429.85672,121.6688,114.05485,76.01063,final
1984-08-11,2,51382,KE035188,67.0,44.119404,52.12189,179.05971,151.76369,352.31345,420.7567,85.99051,117.41221,83.924324,final
1984-08-21,2,51382,KE035188,67.0,54.0597,58.155224,154.02985,155.29054,389.80597,424.67462,93.515144,99.21349,91.88487,final
1984-09-01,2,51382,KE035188,67.0,31.791044,41.610947,129.97015,151.88806,393.62686,418.5189,78.932205,86.02959,94.122574,final
1984-09-11,2,51382,KE035188,67.0,28.447762,36.602985,114.29851,136.36916,378.86566,412.88608,80.39751,84.38793,91.858925,final
1984-09-21,2,51382,KE035188,67.0,18.059702,35.960697,78.29851,114.17463,365.73132,407.55325,56.297142,69.89617,89.862656,final
1984-10-01,2,51382,KE035188,67.0,34.955223,34.300995,81.462685,106.86468,378.7612,404.84528,101.664665,77.29221,93.63563,final
1984-10-11,2,51382,KE035188,67.0,21.328358,38.6005,74.34328,108.86219,367.7015,396.99503,60.385452,69.68361,92.71296,final
1984-10-21,2,51382,KE035188,67.0,18.283583,43.85622,74.56716,116.75771,306.8955,386.2229,47.657356,65.34876,79.72322,final
1984-11-01,2,51382,KE035188,67.0,22.402985,44.529354,62.014923,126.98607,273.44775,385.7388,55.326756,50.77424,71.26186,final
1984-11-11,2,51382,KE035188,67.0,51.119404,36.11393,91.80597,124.499504,280.44778,369.73083,136.4973,74.75393,76.17409,final
1984-11-21,2,51382,KE035188,67.0,58.49254,39.46368,132.01492,120.106964,284.8806,351.0393,142.7964,109.51822,81.41815,final
1984-12-01,2,51382,KE035188,67.0,51.328358,29.90597,160.94029,105.48358,304.4179,339.33432,161.3717,150.19452,89.85973,final
1984-12-11,2,51382,KE035188,67.0,20.791044,23.878607,130.61194,93.24826,296.7612,326.60995,89.30848,138.02986,90.99883,final
1984-12-21,2,51382,KE035188,67.0,5.6865673,33.61244,77.80597,87.39701,284.38806,324.2617,27.67649,89.61975,87.889984,final
1985-01-01,2,51382,KE035188,67.0,3.835821,19.244776,30.313433,76.01492,253.26865,305.21643,36.444225,43.588795,83.25434,final
1985-01-11,2,51382,KE035188,67.0,4.7910447,27.298508,14.313433,80.24726,236.73134,295.66766,30.314232,22.65578,80.398186,final
1985-01-21,2,51382,KE035188,67.0,48.61194,22.223383,57.238804,68.76667,267.0597,274.4577,196.93341,84.37253,97.35272,final
1985-02-01,2,51382,KE035188,67.0,44.46269,19.014427,97.86568,68.536316,289.1194,248.43582,205.97072,139.88419,116.0528,final
1985-02-11,2,51382,KE035188,67.0,8.238806,24.757214,101.31344,65.995026,246.2388,238.01492,44.4894,149.74773,103.3841,final
1985-02-21,2,51382,KE035188,67.0,18.089552,18.356716,70.791046,62.12836,205.83582,216.17612,98.856155,112.90467,95.32486,final
1985-03-01,2,51382,KE035188,67.0,7.955224,36.38607,34.28358,79.5,162.46269,224.05124,31.303343,46.489445,73.11146,final
1985-03-11,2,51382,KE035188,67.0,13.059702,39.76617,39.104477,94.50896,154.73135,240.75124,40.342297,44.322117,64.99717,final
1985-03-21,2,51382,KE035188,67.0,142.77612,56.413433,163.79105,132.56567,291.82092,263.4607,240.62508,122.698524,110.56402,final
1985-04-01,2,51382,KE035188,67.0,71.95522,64.96716,227.79105,161.14676,359.94034,309.18307,109.987625,140.1117,116.15531,final
1985-04-11,2,51382,KE035188,67.0,160.08955,66.475624,374.82092,187.85622,515.23883,348.3602,230.97322,196.94513,147.22621,final
1985-04-21,2,51382,KE035188,67.0,65.64179,82.299,297.68655,213.74179,532.2687,408.43582,80.91936,138.37619,129.95213,final
1985-05-01,2,51382,KE035188,67.0,87.31343,71.06965,313.0448,219.84427,575.1194,460.49106,121.35383,141.45114,124.62525,final
1985-05-11,2,51382,KE035188,67.0,61.910446,61.22189,214.86568,214.59055,628.791,496.95572,101.039764,100.12529,126.264336,final
1985-05-21,2,51382,KE035188,67.0,51.16418,54.237312,200.38806,186.52885,661.86566,532.8363,94.812164,107.2361,123.990456,final
1985-06-01,2,51382,KE035188,67.0,23.61194,47.766666,136.68657,163.22588,677.5224,544.2169,54.223515,84.22401,124.27192,final
1985-06-11,2,51382,KE035188,67.0,65.850746,42.23582,140.62686,144.2398,730.3135,546.6866,149.99368,97.5791,133.28464,final
1985-06-21,2,51382,KE035188,67.0,19.074627,41.293533,108.53731,131.29602,606.612,531.56665,52.004295,83.301994,113.986206,final
1985-07-01,2,51382,KE035188,67.0,28.0,37.008957,112.92537,120.53831,562.6568,503.60846,78.55468,93.93576,111.60978,final
1985-07-11,2,51382,KE035188,67.0,77.41791,46.450745,124.49254,124.753235,479.98505,483.5836,160.18799,99.79909,99.26347,final
1985-07-21,2,51382,KE035188,67.0,58.671642,54.628357,164.08955,138.08806,473.0149,455.91293,106.780815,118.17167,103.71045,final
1985-08-01,2,51382,KE035188,67.0,58.19403,45.01343,194.28358,146.09254,443.8955,429.85672,126.354126,131.89505,103.22836,final
1985-08-11,2,51382,KE035188,67.0,50.268658,52.12189,167.13434,151.76369,432.2537,420.7567,96.75565,109.804985,102.70036,final
1985-08-21,2,51382,KE035188,67.0,26.671642,58.155224,135.13434,155.29054,407.76117,424.67462,50.148888,87.42521,96.06366,final
1985-09-01,2,51382,KE035188,67.0,48.25373,41.610947,125.19403,151.88806,432.40295,418.5189,114.25156,82.9853,103.27827,final
1985-09-11,2,51382,KE035188,67.0,20.597015,36.602985,95.522385,136.36916,387.14923,412.88608,61.52687,71.10631,93.84119,final
1985-09-21,2,51382,KE035188,67.0,33.701492,35.960697,102.55224,114.17463,401.77612,407.55325,94.48445,90.2476,98.59966,final
1985-10-01,2,51382,KE035188,67.0,21.298508,34.300995,75.597015,106.86468,395.07465,404.84528,66.915634,72.04867,97.61602,final
1985-10-11,2,51382,KE035188,67.0,17.791044,38.6005,72.791046,108.86219,335.44778,396.99503,52.272438,68.32035,84.68955,final
1985-10-21,2,51382,KE035188,67.0,19.41791,43.85622,58.50746,116.75771,296.19403,386.2229,49.979122,52.158882,76.98783,final
1985-11-01,2,51382,KE035188,67.0,52.80597,44.529354,90.01492,126.98607,290.80597,385.7388,116.71052,71.9886,75.70427,final
1985-11-11,2,51382,KE035188,67.0,27.567163,36.11393,99.79104,124.499504,268.10446,369.73083,79.21199,80.92003,72.880165,final
1985-11-21,2,51382,KE035188,67.0,29.19403,39.46368,109.56716,120.106964,270.62686,351.0393,76.90328,91.57536,77.41473,final
1985-12-01,2,51382,KE035188,67.0,20.298508,29.90597,77.0597,105.48358,242.67165,339.33432,72.476166,74.27321,71.927666,final
1985-12-11,2,51382,KE035188,67.0,12.626865,23.878607,62.119404,93.24826,234.70149,326.60995,61.037796,68.31612,72.284164,final
1985-12-21,2,51382,KE035188,67.0,7.402985,33.61244,40.328358,87.39701,208.40298,324.2617,32.121735,49.058254,64.81258,final
1986-01-01,2,51382,KE035188,67.0,8.970149,19.244776,29.0,76.01492,196.07463,305.21643,57.621277,41.967575,64.81753,final
1986-01-11,2,51382,KE035188,67.0,6.0895524,27.298508,22.462687,80.24726,184.37314,295.66766,34.334564,32.21533,62.984203,final
1986-01-21,2,51382,KE035188,67.0,11.134328,22.223383,26.19403,68.76667,176.08954,274.4577,59.26643,42.287434,64.80034,final
1986-02-01,2,51382,KE035188,67.0,19.880596,19.014427,37.104477,68.536316,143.16418,248.43582,103.606865,57.25671,58.462208,final
1986-02-11,2,51382,KE035188,67.0,8.597015,24.757214,39.61194,65.995026,124.19403,238.01492,45.693172,62.83812,53.163002,final
1986-02-21,2,51382,KE035188,67.0,7.119403,18.356716,35.597015,62.12836,102.1194,216.17612,51.888298,60.476704,48.43172,final
1986-03-01,2,51382,KE035188,67.0,60.77612,36.38607,76.49254,79.5,142.59702,224.05124,158.933,96.44087,64.43842,final
1986-03-11,2,51382,KE035188,67.0,8.985075,39.76617,76.8806,94.50896,138.95523,240.75124,31.240276,82.28465,58.57762,final
1986-03-21,2,51382,KE035188,67.0,30.850746,56.413433,100.61194,132.56567,162.40298,263.4607,58.37607,76.77202,62.35661,final
1986-04-01,2,51382,KE035188,67.0,61.16418,64.96716,101.0,161.14676,214.59702,309.18307,94.56462,63.79902,69.89461,final
1986-04-11,2,51382,KE035188,67.0,76.537315,66.475624,168.55225,187.85622,285.0448,348.3602,114.07709,89.990486,82.08191,final
1986-04-21,2,51382,KE035188,67.0,119.89552,82.299,257.59702,213.74179,393.80597,408.43582,143.06638,120.04886,96.461395,final
1986-05-01,2,51382,KE035188,67.0,66.537315,71.06965,262.97015,219.84427,440.46268,460.49106,94.04186,119.180336,95.697365,final
1986-05-11,2,51382,KE035188,67.0,53.80597,61.22189,240.2388,214.59055,485.67166,496.95572,88.8014,111.68003,97.75198,final
1986-05-21,2,51382,KE035188,67.0,50.656715,54.237312,171.0,186.52885,529.209,532.8363,93.955505,91.89216,99.32558,final
1986-06-01,2,51382,KE035188,67.0,38.895523,47.766666,143.35822,163.22588,507.32837,544.2169,83.18798,88.18989,93.283424,final
1986-06-11,2,51382,KE035188,67.0,37.71642,42.23582,127.26866,144.2398,536.0597,546.6866,90.43226,88.62827,98.073746,final
1986-06-21,2,51382,KE035188,67.0,43.46269,41.293533,120.07463,131.29602,548.6717,531.56665,104.68565,91.7669,103.187874,final
1986-07-01,2,51382,KE035188,67.0,27.61194,37.008957,108.791046,120.53831,515.11945,503.60846,77.63092,90.64249,102.26324,final
1986-07-11,2,51382,KE035188,67.0,49.97015,46.450745,121.044785,124.753235,488.55222,483.5836,106.84034,97.14192,101.01695,final
1986-07-21,2,51382,KE035188,67.0,43.686565,54.628357,121.26866,138.08806,412.34326,455.91293,81.65002,88.24542,90.54709,final
1986-08-01,2,51382,KE035188,67.0,23.149254,45.01343,116.80597,146.09254,368.95523,429.85672,56.28339,80.6168,85.99504,final
1986-08-11,2,51382,KE035188,67.0,50.044777,52.12189,116.88059,151.76369,365.19403,420.7567,96.363716,77.74798,86.94966,final
1986-08-21,2,51382,KE035188,67.0,34.50746,58.155224,107.70149,155.29054,349.0448,424.67462,62.55612,70.31075,82.398346,final
1986-09-01,2,51382,KE035188,67.0,17.134329,41.610947,101.68657,151.88806,327.28357,418.5189,47.487404,68.00171,78.457794,final
1986-09-11,2,51382,KE035188,67.0,58.19403,36.602985,109.83582,136.36916,347.76123,412.88608,151.89783,81.23117,84.41564,final
1986-09-21,2,51382,KE035188,67.0,21.925373,35.960697,97.25374,114.17463,326.22388,407.55325,65.73466,85.801605,80.28633,final
1986-10-01,2,51382,KE035188,67.0,22.313433,34.300995,102.43283,106.86468,320.92538,404.84528,69.49807,96.03821,79.524,final
1986-10-11,2,51382,KE035188,67.0,21.089552,38.6005,65.32836,108.86219,292.04477,396.99503,59.83774,61.766212,73.89265,final
1986-10-21,2,51382,KE035188,67.0,33.731342,43.85622,77.13432,116.75771,282.08954,386.2229,79.27618,67.457184,73.3826,final
1986-11-01,2,51382,KE035188,67.0,38.80597,44.529354,93.62686,126.98607,297.74628,385.7388,88.44446,74.725204,77.48048,final
1986-11-11,2,51382,KE035188,67.0,17.104477,36.11393,89.641785,124.499504,264.80597,369.73083,53.76396,73.08273,71.99994,final
1986-11-21,2,51382,KE035188,67.0,14.104478,39.46368,70.01492,120.106964,244.40298,351.0393,42.966476,59.96063,70.049286,final
1986-12-01,2,51382,KE035188,67.0,19.268656,29.90597,50.477608,105.48358,246.53731,339.33432,69.52581,50.21344,73.050316,final
1986-12-11,2,51382,KE035188,67.0,21.25373,23.878607,54.626865,93.24826,209.59702,326.60995,90.91065,60.69,64.713684,final
1986-12-21,2,51382,KE035188,67.0,4.0149255,33.61244,44.53731,87.39701,191.68655,324.2617,23.347204,53.613544,59.735634,final
1987-01-01,2,51382,KE035188,67.0,9.671641,19.244776,34.940296,76.01492,179.04478,305.21643,60.514652,49.299927,59.327866,final
1987-01-11,2,51382,KE035188,67.0,12.38806,27.298508,26.074627,80.24726,170.34328,295.66766,53.835487,36.452347,58.31797,final
1987-01-21,2,51382,KE035188,67.0,33.820896,22.223383,55.880596,68.76667,170.43282,274.4577,142.60129,82.5313,62.77616,final
1987-02-01,2,51382,KE035188,67.0,6.955224,19.014427,53.164177,68.536316,138.58209,248.43582,49.78351,79.095856,56.65422,final
1987-02-11,2,51382,KE035188,67.0,29.313433,24.757214,70.089554,65.995026,150.79105,238.01492,115.3113,105.76735,64.107605,final
1987-02-21,2,51382,KE035188,67.0,52.268658,18.356716,88.537315,62.12836,188.95523,216.17612,245.19138,139.34099,87.692665,final
1987-03-01,2,51382,KE035188,67.0,52.49254,36.38607,134.07463,79.5,222.1791,224.05124,138.9176,164.58536,99.182655,final
1987-03-11,2,51382,KE035188,67.0,80.22388,39.76617,184.98508,94.50896,281.14923,240.75124,190.37563,190.92259,116.43857,final
1987-03-21,2,51382,KE035188,67.0,14.761194,56.413433,147.47762,132.56567,291.89554,263.4607,32.17732,110.83987,110.591805,final
1987-04-01,2,51382,KE035188,67.0,73.25373,64.96716,168.2388,161.14676,355.4776,309.18307,111.84351,104.26854,114.734886,final
1987-04-11,2,51382,KE035188,67.0,46.641792,66.475624,134.65671,187.85622,389.73132,348.3602,72.250916,72.41493,111.70792,final
1987-04-21,2,51382,KE035188,67.0,46.134327,82.299,166.02985,213.74179,402.04477,408.43582,58.573784,78.18801,98.45416,final
